Datetime,Open,High,Low,Close,Volume
2023-01-03 01:00:00,1827.07,1827.88,1825.68,1827.81,505.0
2023-01-03 01:05:00,1827.81,1830.16,1827.81,1829.37,628.0
2023-01-03 01:10:00,1829.65,1829.65,1826.37,1826.4,555.0
2023-01-03 01:15:00,1826.35,1826.38,1823.68,1824.85,703.0
2023-01-03 01:20:00,1824.84,1826.2,1824.63,1826.16,590.0
2023-01-03 01:25:00,1826.2,1829.2,1826.2,1828.15,361.0
2023-01-03 01:30:00,1828.19,1828.33,1827.39,1827.63,518.0
2023-01-03 01:35:00,1827.65,1827.76,1827.0,1827.63,410.0
2023-01-03 01:40:00,1827.63,1828.33,1827.57,1827.77,297.0
2023-01-03 01:45:00,1827.77,1828.5,1827.66,1828.1,275.0
2023-01-03 01:50:00,1828.1,1828.51,1827.8,1828.21,305.0
2023-01-03 01:55:00,1828.27,1829.47,1828.09,1829.44,410.0
2023-01-03 02:00:00,1829.43,1829.66,1828.78,1829.42,518.0
2023-01-03 02:05:00,1829.43,1830.05,1829.43,1829.89,361.0
2023-01-03 02:10:00,1829.9,1832.06,1829.85,1831.58,661.0
2023-01-03 02:15:00,1831.58,1832.17,1830.21,1830.45,692.0
2023-01-03 02:20:00,1830.46,1831.18,1830.34,1830.74,418.0
2023-01-03 02:25:00,1830.72,1831.41,1830.52,1831.3,388.0
2023-01-03 02:30:00,1831.3,1831.98,1831.18,1831.21,351.0
2023-01-03 02:35:00,1831.2,1831.97,1831.2,1831.37,420.0
2023-01-03 02:40:00,1831.36,1831.65,1831.17,1831.24,341.0
2023-01-03 02:45:00,1831.24,1831.51,1831.01,1831.21,364.0
2023-01-03 02:50:00,1831.21,1831.44,1830.19,1830.39,355.0
2023-01-03 02:55:00,1830.36,1830.8,1830.19,1830.62,392.0
2023-01-03 03:00:00,1830.62,1832.42,1829.94,1830.85,1211.0
2023-01-03 03:05:00,1830.84,1830.84,1828.24,1828.91,1256.0
2023-01-03 03:10:00,1828.9,1829.72,1827.48,1829.53,1131.0
2023-01-03 03:15:00,1829.55,1830.79,1829.11,1829.57,1013.0
2023-01-03 03:20:00,1829.58,1829.7,1827.98,1828.3,1220.0
2023-01-03 03:25:00,1828.31,1828.48,1826.82,1828.17,1036.0
2023-01-03 03:30:00,1828.18,1830.55,1827.61,1829.16,1313.0
2023-01-03 03:35:00,1829.14,1829.35,1828.12,1828.36,1042.0
2023-01-03 03:40:00,1828.36,1828.36,1826.89,1827.75,758.0
2023-01-03 03:45:00,1827.77,1827.83,1827.01,1827.45,642.0
2023-01-03 03:50:00,1827.44,1829.8,1827.43,1829.75,868.0
2023-01-03 03:55:00,1829.77,1829.9,1827.61,1828.52,1035.0
2023-01-03 04:00:00,1828.51,1830.2,1828.41,1830.16,736.0
2023-01-03 04:05:00,1830.16,1831.0,1829.45,1830.26,839.0
2023-01-03 04:10:00,1830.32,1830.34,1829.57,1829.65,581.0
2023-01-03 04:15:00,1829.57,1829.68,1828.28,1828.67,652.0
2023-01-03 04:20:00,1828.67,1829.49,1828.67,1829.3,609.0
2023-01-03 04:25:00,1829.31,1830.75,1829.3,1830.51,792.0
2023-01-03 04:30:00,1830.49,1832.43,1830.47,1832.18,738.0
2023-01-03 04:35:00,1832.18,1833.72,1832.14,1833.55,712.0
2023-01-03 04:40:00,1833.56,1838.45,1833.56,1838.21,1131.0
2023-01-03 04:45:00,1838.21,1838.91,1837.25,1838.36,1047.0
2023-01-03 04:50:00,1838.41,1839.93,1837.94,1837.98,1025.0
2023-01-03 04:55:00,1838.01,1839.02,1837.85,1838.34,709.0
2023-01-03 05:00:00,1838.35,1840.25,1838.33,1839.58,924.0
2023-01-03 05:05:00,1839.58,1841.01,1839.56,1840.84,831.0
2023-01-03 05:10:00,1840.83,1841.34,1840.37,1840.95,744.0
2023-01-03 05:15:00,1840.95,1841.62,1839.96,1841.26,698.0
2023-01-03 05:20:00,1841.26,1842.84,1840.98,1842.54,855.0
2023-01-03 05:25:00,1842.53,1843.12,1841.48,1841.57,830.0
2023-01-03 05:30:00,1841.61,1841.81,1840.75,1841.23,599.0
2023-01-03 05:35:00,1841.2,1841.41,1840.51,1841.34,634.0
2023-01-03 05:40:00,1841.34,1841.46,1840.69,1841.02,539.0
2023-01-03 05:45:00,1841.04,1841.36,1840.5,1840.88,525.0
2023-01-03 05:50:00,1840.89,1841.31,1840.43,1841.03,485.0
2023-01-03 05:55:00,1841.03,1842.11,1841.03,1841.18,680.0
2023-01-03 06:00:00,1841.19,1841.45,1840.92,1841.15,526.0
2023-01-03 06:05:00,1841.16,1841.24,1840.8,1840.98,306.0
2023-01-03 06:10:00,1841.01,1842.04,1841.0,1841.81,533.0
2023-01-03 06:15:00,1841.84,1841.89,1841.21,1841.21,435.0
2023-01-03 06:20:00,1841.25,1841.72,1840.76,1841.04,380.0
2023-01-03 06:25:00,1841.06,1841.34,1840.56,1841.15,409.0
2023-01-03 06:30:00,1841.15,1841.78,1840.98,1841.65,485.0
2023-01-03 06:35:00,1841.66,1842.11,1841.44,1842.0,413.0
2023-01-03 06:40:00,1842.04,1842.1,1841.48,1841.84,406.0
2023-01-03 06:45:00,1841.86,1842.08,1841.38,1841.83,493.0
2023-01-03 06:50:00,1841.8,1842.1,1841.11,1841.11,457.0
2023-01-03 06:55:00,1841.11,1841.37,1840.35,1840.41,434.0
2023-01-03 07:00:00,1840.41,1840.81,1839.95,1840.58,438.0
2023-01-03 07:05:00,1840.58,1841.16,1840.46,1840.46,372.0
2023-01-03 07:10:00,1840.46,1840.97,1840.07,1840.07,461.0
2023-01-03 07:15:00,1840.09,1840.69,1839.3,1839.31,564.0
2023-01-03 07:20:00,1839.34,1840.1,1839.3,1839.54,617.0
2023-01-03 07:25:00,1839.53,1839.57,1837.96,1838.14,659.0
2023-01-03 07:30:00,1838.14,1840.0,1838.11,1838.76,760.0
2023-01-03 07:35:00,1838.8,1839.36,1838.41,1838.97,698.0
2023-01-03 07:40:00,1838.95,1840.18,1838.95,1840.07,555.0
2023-01-03 07:45:00,1840.11,1840.74,1839.68,1840.49,749.0
2023-01-03 07:50:00,1840.47,1840.74,1840.33,1840.37,619.0
2023-01-03 07:55:00,1840.36,1840.93,1840.14,1840.38,691.0
2023-01-03 08:00:00,1840.37,1841.44,1840.36,1841.25,788.0
2023-01-03 08:05:00,1841.25,1842.03,1840.51,1841.71,738.0
2023-01-03 08:10:00,1841.7,1842.4,1841.5,1842.35,809.0
2023-01-03 08:15:00,1842.39,1844.18,1842.28,1843.47,995.0
2023-01-03 08:20:00,1843.49,1843.7,1842.56,1842.69,696.0
2023-01-03 08:25:00,1842.69,1842.82,1841.71,1841.92,469.0
2023-01-03 08:30:00,1841.92,1842.02,1840.11,1840.5,854.0
2023-01-03 08:35:00,1840.5,1841.08,1840.01,1840.71,715.0
2023-01-03 08:40:00,1840.73,1841.13,1840.1,1840.98,515.0
2023-01-03 08:45:00,1840.98,1841.27,1840.31,1840.67,622.0
